id,uri,siglaTipo,codTipo,numero,ano,ementa,dataApresentacao
2441029,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441029,PL,139,2399,2024,Inscreve o nome de Anísio Teixeira no Livro dos Heróis e Heroínas da Pátria,2024-06-17T13:21
2441040,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441040,PL,139,2400,2024,"Institui a obrigatoriedade de instalação de coberturas vegetadas (telhados verdes) nos novos edifícios públicos e nos novos empreendimentos residenciais inseridos em programas habitacionais, públicos ou subsidiados com recursos públicos .",2024-06-17T13:55
2441043,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441043,PL,139,2401,2024,Dispõe sobre o congelamento de óvulos para paciente em tratamento oncológico.,2024-06-17T14:04
2441060,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441060,PL,139,2402,2024,Institui linha especial de crédito rural.,2024-06-17T14:33
2441061,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441061,PL,139,2403,2024,"Institui a campanha nacional “Abril Marrom”, dedicada à prevenção da cegueira e à inclusão de pessoas com deficiência visual, e dá outras providências.",2024-06-17T14:47
2441068,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441068,PL,139,2404,2024,Protege a pesca de subsistência em período de defeso.,2024-06-17T14:53
2441073,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441073,PL,139,2405,2024,"Acrescenta art. 24-D à Lei nº 8.742, de 7 de dezembro de 1993, que dispõe sobre a organização da Assistência Social, para instituir a Força Nacional do Sistema Único de Assistência Social (Forsuas).",2024-06-17T14:57
2441076,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441076,PL,139,2406,2024,Dispõe sobre a destinação de recursos da Conta de Desenvolvimento Energético – CDE para a reconstrução das instalações do sistema elétrico do Estado do Rio Grande do Sul danificadas pelos severos eventos climáticos que atingiram essa unidade da federação em maio de 2024.,2024-06-17T15:08
2441077,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441077,PL,139,2407,2024,"Institui o Dia Nacional da Crônica Esportiva, a ser comemorado, anualmente, no dia 16 de maio.",2024-06-17T15:19
2441090,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441090,PL,139,2408,2024,"Proíbe a utilização de termos correlatos para a descrição da causa de morte por suicídio em todos os documentos oficiais, registros médicos, laudos periciais, boletins de ocorrência, laudo do IML, atestado de óbito, publicações científicas e demais instrumentos que mencionem a causa de morte.",2024-06-17T15:34
2441098,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441098,PL,139,2409,2024,"Altera a Lei nº 9.430, de 27 de dezembro de 1996, para proibir a dedução como despesas, para determinação do lucro real, das perdas das instituições financeiras no recebimento de créditos.",2024-06-17T16:01
2441159,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441159,PL,139,2412,2024,"Altera a Lei no 6.015, de 31 de dezembro de 1973, que “dispõe sobre os registros públicos, e dá outras providências”, para isentar de custas e emolumentos as aquisições de imóveis rurais com recursos do Fundo de Terras e da Reforma Agrária, inclusive, por meio do Programa Nacional de Crédito Fundiário.",2024-06-17T17:38
2441196,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441196,PL,139,2413,2024,"Unifica as Áreas de Livre Comércio estabelecidas nos municípios de Tabatinga (AM), Guajará-Mirim (RO), Boa Vista e Bonfim (RR), Macapá e Santana (AP), Brasiléia e Epitaciolândia, e Cruzeiro do Sul (AC), criando normas e benefícios iguais para todas.",2024-06-18T08:19
2441198,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441198,PL,139,2414,2024,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para inserir parágrafo único ao art. 65.",2024-06-18T08:58
2441212,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441212,MPV,291,1233,2024,"Abre crédito extraordinário, em favor dos Ministérios da Fazenda, das Cidades, e de Portos e Aeroportos, e de Operações Oficiais de Crédito, no valor de R$ 17.587.897.059,00, para os fins que especifica.",2024-06-18T00:00
2441228,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441228,PL,139,2416,2024,"Dispõe sobre a regulamentação do uso de tecnologias de vigilância e coleta de dados pessoais no território nacional, complementando a Lei Geral de Proteção de Dados Pessoais (LGPD - Lei nº 13.709, de 14 de agosto de 2018) e estabelecendo diretrizes adicionais para a proteção da privacidade e dos direitos dos cidadãos.",2024-06-18T10:04
2441229,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441229,PL,139,2417,2024,Proíbe o uso de mercúrio no aproveitamento de substâncias minerais.,2024-06-18T10:04
2441230,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441230,PL,139,2418,2024,"Altera as Leis nº 14.368, de 2022, e nº 14.133, de 2021, para dispor sobre a hipótese de atribuição, à Administração, de crédito em pontos ou milhas em programa de fidelidade mantido por transportador aéreo, por ocasião da aquisição e uso de passagem aérea por servidor ou membro de Poder.",2024-06-18T10:04
2441231,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441231,PL,139,2419,2024,"Dispõe sobre a Cultura dos Bacamarteiros, as apresentações e o tráfego do bacamarte  e dá outras providências.",2024-06-18T10:09
2441232,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441232,PL,139,2420,2024,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para criminalizar a prática do incesto.",2024-06-18T10:17
2441239,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441239,PL,139,2421,2024,"Altera a Lei nº 12.340, de 1º de dezembro de 2010, que dispõe sobre as transferências de recursos da União aos órgãos e entidades dos Estados, Distrito Federal e Municípios para a execução de ações de prevenção em áreas de risco de desastres e de resposta e de recuperação em áreas atingidas por desastres, para tratar da transferência direta de recursos para medidas relacionadas à realocação da população afetada e à recuperação ambiental.",2024-06-18T10:30
2441245,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441245,PL,139,2422,2024,"Altera a Lei nº 7.713, de 22 de dezembro de 1988, para conceder isenção no imposto de renda incidente sobre proventos de aposentadoria ou reforma recebidos por pessoas físicas portadoras de transtorno neurocognitivo maior.",2024-06-18T10:46
2441254,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441254,PL,139,2423,2024,"Dispõe sobre a criação do Programa Nacional de Combate à Fome e ao Desperdício de Alimentos – PROFOME, com benefícios fiscais para as pessoas físicas e jurídicas tributadas pelo lucro real que doarem alimentos para entidades de assistência social sem fins lucrativos dedicadas ao combate à fome e ao desperdício de alimentos.",2024-06-18T11:09
2441270,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441270,PL,139,2424,2024,"Altera a Lei nº 11.326, de 24 de julho de 2006, e a Lei nº 12.512, de 14 de outubro de 2011, para dispor sobre o planejamento e a gestão de riscos em eventos climáticos na Política Nacional da Agricultura Familiar e Empreendimentos Familiares Rurais e no Programa de Fomento às Atividades Produtivas Rurais.",2024-06-18T11:33
2441272,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441272,PL,139,2425,2024,"Altera a Lei nº 8.080, de 19 de setembro de 1990, para tratar da dispensação de óculos e próteses oculares aos usuários do Sistema Único de Saúde.",2024-06-18T11:42
2441284,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441284,PL,139,2426,2024,"Institui o ""Programa Nacional de Emprego e Apoio para Mães Solo”.",2024-06-18T12:11
2441318,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441318,PL,139,2427,2024,"Dispõe sobre a criação de canal de denúncia por aplicativo para facilitar a denúncia de casos de abusos e violência sexual contra crianças e adolescentes, e torna obrigatória a instalação do aplicativo em todos os sistemas operacionais de smartphones e tablets vendidos no país.",2024-06-18T13:05
2441319,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441319,PL,139,2428,2024,Dispõe sobre a obrigatoriedade de transparência e fiscalização na tramitação de processos relacionados a abusos e violência sexual contra crianças e adolescentes.,2024-06-18T13:05
2441434,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441434,PL,139,2432,2024,"Altera a Lei nº 12.651, de 25 de maio de 2012, Código Florestal, para dispor sobre recomposição de áreas suprimidas dentro da reserva legal e dá outras providências.",2024-06-18T14:13
2441440,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441440,MPV,291,1227,2024,"Prevê condições para fruição de benefícios fiscais, delega competência para julgamento de processo administrativo fiscal relativo ao Imposto sobre a Propriedade Territorial Rural - ITR, limita a compensação de créditos relativos a tributos administrados pela Secretaria Especial da Receita Federal do Brasil do Ministério da Fazenda e revoga hipóteses de ressarcimento e de compensação de créditos presumidos da Contribuição para o PIS/Pasep e da Cofins.",2024-06-04T00:00
2441481,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441481,PL,139,2433,2024,"Estabelece a obrigatoriedade de disponibilidade de acesso à internet em voos no espaço aéreo brasileiro, e dá outras providências",2024-06-18T14:46
2441482,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441482,PL,139,2434,2024,"Autoriza a criação de linha emergencial de crédito rural e a renegociação e prorrogação de operações de crédito rural de custeio e investimento para produtores rurais de arroz, que tenham sido prejudicados pela quebra da produção em virtude de catástrofes climáticas.",2024-06-18T14:50
2441483,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441483,PL,139,2435,2024,"Altera a Lei nº 12.830, de 20 de junho de 2013, para dispor sobre a capacidade postulatória do delegado de polícia.",2024-06-18T14:59
2441497,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441497,PL,139,2436,2024,"Permite a dedução dos gastos com atividades físicas na apuração da base de cálculo do Imposto de Renda das pessoas físicas, nas condições que determina.",2024-06-18T15:22
2441504,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441504,PL,139,2437,2024,Institui Centros de referência em atendimento a pessoas com Transtorno do Espectro Autista (TEA) nos Municípios brasileiros.,2024-06-18T15:39
2441508,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441508,PL,139,2438,2024,"Altera o art. 61 da Lei nº 2.848 de 1940, Código Penal, para incluir o parágrafo único.",2024-06-18T15:42
2441531,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441531,PL,139,2439,2024,"Incluir o art. 52 - A, na Lei nº 10.741, de 1 de outubro de 2003, tornando obrigatório assinatura física em contratos de operação de créditos contratados por meio eletrônico ou telefônico, firmado por pessoas idosas",2024-06-18T16:06
2441561,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441561,PL,139,2440,2024,"Autoriza os condomínios residenciais em todo o território nacional a instalarem coberturas nas vagas de estacionamentos descobertas dentro do terreno pertencente ao condomínio, e dá outras providências.",2024-06-18T16:50
2441564,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441564,PL,139,2441,2024,Garante à população de baixa renda o acesso a produtos de higiene bucal.,2024-06-18T16:56
2441574,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441574,PL,139,2442,2024,"Obriga os estabelecimentos comerciais em aeroportos e áreas perimetrais a praticarem preços equivalentes aos de mercados fora dessas áreas, com base em preços médios de venda",2024-06-18T17:06
2441579,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441579,PL,139,2443,2024,"Altera a Lei nº 12.111, de 9 de dezembro de 2009, que dispõe sobre os serviços de energia elétrica nos Sistemas Isolados, e a Lei nº 12.783, de 11 de janeiro de 2013, que dispõe sobre as concessões de geração, transmissão e distribuição de energia elétrica, sobre a redução dos encargos setoriais e sobre a modicidade tarifária.",2024-06-18T17:20
2441583,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441583,PL,139,2444,2024,"Estabelece a obrigatoriedade de instalação e implementação de postes de luz em rodovias com sistema de energia fotovoltaica autossustentável e lâmpadas de LED, garantindo segurança nas rodovias que ainda não possuem sistemas convencionais de iluminação.",2024-06-18T17:23
2441584,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441584,PL,139,2445,2024,Dispõe sobre o Marco Regulatório da Responsabilidade Filial em relação à pessoa idosa.,2024-06-18T17:24
2441586,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441586,PL,139,2446,2024,"Institui a política nacional de atenção dedicada ao cuidado e à saúde do homem, relacionada à deficiência androgênica do envelhecimento masculino e à disfunção erétil no âmbito do Sistema Único de Saúde do Governo Federal – SUS.",2024-06-18T17:28
2441597,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441597,PL,139,2447,2024,"Dispõe sobre a conversão em crédito das passagens aéreas adquiridas e não utilizadas, permitindo sua remarcação e portabilidade entre companhias aéreas nacionais, e dá outras providências.",2024-06-18T18:13
2441601,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441601,PL,139,2448,2024,Cria a Lei de Incentivo à Formação e Fixação de Profissionais de Saúde em Áreas de Vulnerabilidade Social.,2024-06-18T18:29
2441605,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441605,PL,139,2449,2024,Dispõe sobre reserva de vagas para profissionais do magistério público da educação básica em cursos de pós-graduação das instituições federais de educação superior.,2024-06-18T18:35
2441609,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441609,PL,139,2450,2024,"Altera o caput do art. 833, da Lei nº 13.105, de 16 de março de 2015 - Código de Processo Civil, de forma a explicitar a absoluta impenhorabilidade dos bens a que se refere o dispositivo.",2024-06-18T18:41
2441612,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441612,PL,139,2451,2024,"Altera a Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro), para prever que as placas veiculares informem o município e a unidade federativa de registro do veículo.",2024-06-18T18:53
